"Data Source","Type","Full Object Name","Object Name","Owner","Modified Date","Attributes","Entity Sources","Residencies","PII Count","Open Access","Number of Entities"
"S3 (data-lake-oprt-prod)","file","data-lake-oprt-prod/archive/datalake/gold/fdm/loan_application/applicant/archive_year=2020/archive_month=03/archive_day=26/snapshot/ss_year=2020/ss_month=02/ss_day=04/part-00009-888dd886-9f17-40b7-91a8-637b4fcb3f7e-c000.snappy.parquet","part-00009-888dd886-9f17-40b7-91a8-637b4fcb3f7e-c000.snappy.parquet","aws_datalake","2020-03-27 14:05:01.000","[classifier.Oportun SSN Near Term]",,,1,"No",
"S3 (data-lake-oprt-prod)","file","data-lake-oprt-prod/archive/datalake/gold/fdm/loan_application/applicant/archive_year=2020/archive_month=03/archive_day=26/snapshot/ss_year=2020/ss_month=02/ss_day=04/part-00008-888dd886-9f17-40b7-91a8-637b4fcb3f7e-c000.snappy.parquet","part-00008-888dd886-9f17-40b7-91a8-637b4fcb3f7e-c000.snappy.parquet","aws_datalake","2020-03-27 14:05:01.000","[classifier.Oportun SSN Near Term]",,,1,"No",
"S3 (data-lake-oprt-prod)","file","data-lake-oprt-prod/archive/datalake/gold/fdm/loan_application/applicant/archive_year=2020/archive_month=03/archive_day=26/snapshot/ss_year=2020/ss_month=02/ss_day=04/part-00006-888dd886-9f17-40b7-91a8-637b4fcb3f7e-c000.snappy.parquet","part-00006-888dd886-9f17-40b7-91a8-637b4fcb3f7e-c000.snappy.parquet","aws_datalake","2020-03-27 14:05:01.000","[classifier.Oportun SSN Near Term]",,,1,"No",
"S3 (data-lake-oprt-prod)","file","data-lake-oprt-prod/archive/datalake/gold/fdm/loan_application/applicant/archive_year=2020/archive_month=03/archive_day=26/snapshot/ss_year=2020/ss_month=02/ss_day=04/part-00001-888dd886-9f17-40b7-91a8-637b4fcb3f7e-c000.snappy.parquet","part-00001-888dd886-9f17-40b7-91a8-637b4fcb3f7e-c000.snappy.parquet","aws_datalake","2020-03-27 14:05:01.000","[classifier.Oportun SSN Near Term]",,,1,"No",
"S3 (data-lake-oprt-prod)","file","data-lake-oprt-prod/archive/datalake/gold/fdm/loan_application/applicant_income/archive_year=2020/archive_month=01/archive_day=28/snapshot/ss_year=2020/ss_month=01/ss_day=13/created_at_year=2019/created_at_month=06/part-00006-a135e9d6-d871-4c32-aef1-95ed3fbbab70.c000.snappy.parquet","part-00006-a135e9d6-d871-4c32-aef1-95ed3fbbab70.c000.snappy.parquet","aws_datalake","2020-03-20 17:26:53.000","[classifier.US SSN]",,,1,"No",
"S3 (data-lake-oprt-prod)","file","data-lake-oprt-prod/archive/datalake/gold/fdm/loan_application/applicant/archive_year=2020/archive_month=03/archive_day=26/snapshot/ss_year=2020/ss_month=02/ss_day=04/part-00000-888dd886-9f17-40b7-91a8-637b4fcb3f7e-c000.snappy.parquet","part-00000-888dd886-9f17-40b7-91a8-637b4fcb3f7e-c000.snappy.parquet","aws_datalake","2020-03-27 14:05:01.000","[classifier.Oportun SSN Near Term]",,,1,"No",
"S3 (data-lake-oprt-prod)","file","data-lake-oprt-prod/archive/datalake/gold/fdm/loan_application/applicant/archive_year=2020/archive_month=03/archive_day=26/snapshot/ss_year=2020/ss_month=02/ss_day=03/part-00009-fa11fd0d-4f8c-44a3-81cc-3d28b23b0fba-c000.snappy.parquet","part-00009-fa11fd0d-4f8c-44a3-81cc-3d28b23b0fba-c000.snappy.parquet","aws_datalake","2020-03-27 14:05:00.000","[classifier.Oportun SSN Near Term]",,,1,"No",
"S3 (data-lake-oprt-prod)","file","data-lake-oprt-prod/archive/datalake/gold/fdm/loan_application/applicant/archive_year=2020/archive_month=03/archive_day=26/snapshot/ss_year=2020/ss_month=02/ss_day=03/part-00012-fa11fd0d-4f8c-44a3-81cc-3d28b23b0fba-c000.snappy.parquet","part-00012-fa11fd0d-4f8c-44a3-81cc-3d28b23b0fba-c000.snappy.parquet","aws_datalake","2020-03-27 14:05:00.000","[classifier.Oportun SSN Near Term]",,,1,"No",
"S3 (data-lake-oprt-prod)","file","data-lake-oprt-prod/archive/datalake/gold/fdm/loan_application/applicant/archive_year=2020/archive_month=03/archive_day=26/snapshot/ss_year=2020/ss_month=02/ss_day=02/part-00033-fd6e8a18-d22f-484e-9702-99c7a1283fb5-c000.snappy.parquet","part-00033-fd6e8a18-d22f-484e-9702-99c7a1283fb5-c000.snappy.parquet","aws_datalake","2020-03-27 14:05:00.000","[classifier.Oportun SSN Near Term]",,,1,"No",
"S3 (data-lake-oprt-prod)","file","data-lake-oprt-prod/archive/datalake/gold/fdm/loan_application/applicant/archive_year=2020/archive_month=03/archive_day=26/snapshot/ss_year=2020/ss_month=02/ss_day=02/part-00032-fd6e8a18-d22f-484e-9702-99c7a1283fb5-c000.snappy.parquet","part-00032-fd6e8a18-d22f-484e-9702-99c7a1283fb5-c000.snappy.parquet","aws_datalake","2020-03-27 14:05:00.000","[classifier.Oportun SSN Near Term]",,,1,"No",
